# year	AAA	AA	A	BBB	BB	B	CCC	Default	
188	0.00198049	0.00175632	0.00154206	0.00127192	0.000881811	0.000525827	0.000307369	0	
189	0.0019571	0.00173557	0.00152383	0.00125689	0.000871384	0.000519609	0.000303734	0	
190	0.00193397	0.00171505	0.00150582	0.00124202	0.00086108	0.000513464	0.000300142	0	
191	0.00191112	0.00169478	0.00148802	0.00122734	0.000850898	0.000507392	0.000296593	0	
192	0.00188854	0.00167475	0.00147043	0.00121283	0.000840837	0.000501392	0.000293086	0	
193	0.00186623	0.00165495	0.00145304	0.00119849	0.000830894	0.000495463	0.000289621	0	
194	0.00184418	0.00163539	0.00143586	0.00118432	0.00082107	0.000489604	0.000286196	0	
195	0.00182238	0.00161606	0.00141889	0.00117032	0.000811361	0.000483815	0.000282812	0	
196	0.00180085	0.00159696	0.00140212	0.00115648	0.000801768	0.000478094	0.000279468	0	
197	0.00177957	0.00157808	0.00138554	0.00114281	0.000792288	0.000472441	0.000276163	0	
198	0.00175854	0.00155943	0.00136916	0.0011293	0.00078292	0.000466854	0.000272898	0	
199	0.00173776	0.00154099	0.00135297	0.00111594	0.000773663	0.000461334	0.000269671	0	
200	0.00171722	0.00152278	0.00133698	0.00110275	0.000764516	0.000455879	0.000266483	0	
201	0.00169692	0.00150478	0.00132117	0.00108971	0.000755476	0.000450489	0.000263332	0	
202	0.00167687	0.00148699	0.00130555	0.00107683	0.000746544	0.000445162	0.000260219	0	
203	0.00165705	0.00146941	0.00129012	0.0010641	0.000737717	0.000439899	0.000257142	0	
204	0.00163747	0.00145204	0.00127487	0.00105152	0.000728995	0.000434697	0.000254102	0	
205	0.00161811	0.00143488	0.0012598	0.00103909	0.000720376	0.000429558	0.000251097	0	
206	0.00159899	0.00141791	0.0012449	0.0010268	0.000711859	0.000424479	0.000248128	0	
207	0.00158009	0.00140115	0.00123018	0.00101466	0.000703442	0.00041946	0.000245195	0	
208	0.00156141	0.00138459	0.00121564	0.00100266	0.000695125	0.000414501	0.000242296	0	
209	0.00154296	0.00136822	0.00120127	0.000990811	0.000686907	0.0004096	0.000239431	0	
210	0.00152472	0.00135205	0.00118707	0.000979097	0.000678786	0.000404757	0.0002366	0	
211	0.0015067	0.00133606	0.00117303	0.000967521	0.00067076	0.000399971	0.000233803	0	
212	0.00148889	0.00132027	0.00115917	0.000956083	0.00066283	0.000395243	0.000231039	0	
213	0.00147129	0.00130466	0.00114546	0.000944779	0.000654994	0.00039057	0.000228307	0	
214	0.0014539	0.00128924	0.00113192	0.000933609	0.00064725	0.000385952	0.000225608	0	
215	0.00143671	0.001274	0.00111854	0.000922572	0.000639597	0.000381389	0.00022294	0	
216	0.00141973	0.00125894	0.00110532	0.000911665	0.000632036	0.00037688	0.000220305	0	
217	0.00140295	0.00124405	0.00109225	0.000900887	0.000624563	0.000372424	0.0002177	0	
218	0.00138636	0.00122935	0.00107934	0.000890236	0.000617179	0.000368021	0.000215126	0	
219	0.00136997	0.00121481	0.00106658	0.000879711	0.000609882	0.00036367	0.000212583	0	
220	0.00135378	0.00120045	0.00105397	0.000869311	0.000602672	0.00035937	0.00021007	0	
